file,method,true_drift,detected,delay,type
nonlinear_nonlinear1_nma_gradual_11.csv,Chronos-Bolt Base + error detector,,4072.0,,FP
nonlinear_nonlinear1_nma_gradual_11.csv,Chronos-Bolt Base + error detector,,5080.0,,FP
nonlinear_nonlinear1_nma_gradual_11.csv,Chronos-Bolt Base + error detector,,7888.0,,FP
nonlinear_nonlinear1_nma_gradual_11.csv,Chronos-Bolt Base + error detector,,9664.0,,FP
nonlinear_nonlinear1_nma_gradual_11.csv,Chronos-Bolt Base + error detector,,9928.0,,FP
nonlinear_nonlinear1_nma_gradual_11.csv,Chronos-Bolt Base + error detector,,10504.0,,FP
nonlinear_nonlinear1_nma_gradual_11.csv,Chronos-Bolt Base + error detector,,11200.0,,FP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,3000.0,3160.0,160.0,TP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,6000.0,6376.0,376.0,TP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,9000.0,9328.0,328.0,TP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,,1840.0,,FP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,,2872.0,,FP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,,3400.0,,FP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,,4504.0,,FP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,,5704.0,,FP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,,7240.0,,FP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,,9640.0,,FP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,,10096.0,,FP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,,10624.0,,FP
nonlinear_nonlinear1_nma_gradual_12.csv,Chronos-Bolt Base + error detector,,10864.0,,FP
nonlinear_nonlinear1_nma_gradual_13.csv,Chronos-Bolt Base + error detector,3000.0,3304.0,304.0,TP
nonlinear_nonlinear1_nma_gradual_13.csv,Chronos-Bolt Base + error detector,6000.0,,,FN
nonlinear_nonlinear1_nma_gradual_13.csv,Chronos-Bolt Base + error detector,9000.0,9304.0,304.0,TP
nonlinear_nonlinear1_nma_gradual_13.csv,Chronos-Bolt Base + error detector,,3856.0,,FP
nonlinear_nonlinear1_nma_gradual_13.csv,Chronos-Bolt Base + error detector,,10504.0,,FP
nonlinear_nonlinear1_nma_gradual_13.csv,Chronos-Bolt Base + error detector,,11560.0,,FP
nonlinear_nonlinear1_nma_gradual_14.csv,Chronos-Bolt Base + error detector,3000.0,3040.0,40.0,TP
nonlinear_nonlinear1_nma_gradual_14.csv,Chronos-Bolt Base + error detector,6000.0,6280.0,280.0,TP
nonlinear_nonlinear1_nma_gradual_14.csv,Chronos-Bolt Base + error detector,9000.0,9280.0,280.0,TP
nonlinear_nonlinear1_nma_gradual_14.csv,Chronos-Bolt Base + error detector,,1768.0,,FP
nonlinear_nonlinear1_nma_gradual_14.csv,Chronos-Bolt Base + error detector,,3280.0,,FP
nonlinear_nonlinear1_nma_gradual_14.csv,Chronos-Bolt Base + error detector,,5776.0,,FP
nonlinear_nonlinear1_nma_gradual_14.csv,Chronos-Bolt Base + error detector,,9520.0,,FP
nonlinear_nonlinear1_nma_gradual_14.csv,Chronos-Bolt Base + error detector,,10864.0,,FP
nonlinear_nonlinear1_nma_gradual_15.csv,Chronos-Bolt Base + error detector,3000.0,3064.0,64.0,TP
nonlinear_nonlinear1_nma_gradual_15.csv,Chronos-Bolt Base + error detector,6000.0,6304.0,304.0,TP
nonlinear_nonlinear1_nma_gradual_15.csv,Chronos-Bolt Base + error detector,9000.0,9184.0,184.0,TP
nonlinear_nonlinear1_nma_gradual_15.csv,Chronos-Bolt Base + error detector,,2128.0,,FP
nonlinear_nonlinear1_nma_gradual_15.csv,Chronos-Bolt Base + error detector,,2584.0,,FP
nonlinear_nonlinear1_nma_gradual_15.csv,Chronos-Bolt Base + error detector,,3328.0,,FP
nonlinear_nonlinear1_nma_gradual_15.csv,Chronos-Bolt Base + error detector,,5008.0,,FP
nonlinear_nonlinear1_nma_gradual_15.csv,Chronos-Bolt Base + error detector,,8800.0,,FP
nonlinear_nonlinear1_nma_gradual_16.csv,Chronos-Bolt Base + error detector,3000.0,3160.0,160.0,TP
nonlinear_nonlinear1_nma_gradual_16.csv,Chronos-Bolt Base + error detector,6000.0,,,FN
nonlinear_nonlinear1_nma_gradual_16.csv,Chronos-Bolt Base + error detector,9000.0,9400.0,400.0,TP
nonlinear_nonlinear1_nma_gradual_16.csv,Chronos-Bolt Base + error detector,,3472.0,,FP
nonlinear_nonlinear1_nma_gradual_16.csv,Chronos-Bolt Base + error detector,,4288.0,,FP
nonlinear_nonlinear1_nma_gradual_16.csv,Chronos-Bolt Base + error detector,,4600.0,,FP
nonlinear_nonlinear1_nma_gradual_16.csv,Chronos-Bolt Base + error detector,,7600.0,,FP
nonlinear_nonlinear1_nma_gradual_16.csv,Chronos-Bolt Base + error detector,,7960.0,,FP
nonlinear_nonlinear1_nma_gradual_16.csv,Chronos-Bolt Base + error detector,,9736.0,,FP
nonlinear_nonlinear1_nma_gradual_16.csv,Chronos-Bolt Base + error detector,,10408.0,,FP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,3000.0,3184.0,184.0,TP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,6000.0,6304.0,304.0,TP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,9000.0,9304.0,304.0,TP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,,2200.0,,FP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,,2656.0,,FP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,,4000.0,,FP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,,5008.0,,FP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,,5392.0,,FP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,,8392.0,,FP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,,9616.0,,FP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,,10624.0,,FP
nonlinear_nonlinear1_nma_gradual_17.csv,Chronos-Bolt Base + error detector,,11200.0,,FP
nonlinear_nonlinear1_nma_gradual_18.csv,Chronos-Bolt Base + error detector,3000.0,3256.0,256.0,TP
nonlinear_nonlinear1_nma_gradual_18.csv,Chronos-Bolt Base + error detector,6000.0,6304.0,304.0,TP
nonlinear_nonlinear1_nma_gradual_18.csv,Chronos-Bolt Base + error detector,9000.0,9328.0,328.0,TP
nonlinear_nonlinear1_nma_gradual_18.csv,Chronos-Bolt Base + error detector,,2464.0,,FP
nonlinear_nonlinear1_nma_gradual_18.csv,Chronos-Bolt Base + error detector,,3544.0,,FP
nonlinear_nonlinear1_nma_gradual_18.csv,Chronos-Bolt Base + error detector,,5728.0,,FP
nonlinear_nonlinear1_nma_gradual_18.csv,Chronos-Bolt Base + error detector,,8536.0,,FP
nonlinear_nonlinear1_nma_gradual_18.csv,Chronos-Bolt Base + error detector,,9688.0,,FP
nonlinear_nonlinear1_nma_gradual_18.csv,Chronos-Bolt Base + error detector,,10000.0,,FP
nonlinear_nonlinear1_nma_gradual_18.csv,Chronos-Bolt Base + error detector,,10432.0,,FP
nonlinear_nonlinear1_nma_gradual_19.csv,Chronos-Bolt Base + error detector,3000.0,3232.0,232.0,TP
nonlinear_nonlinear1_nma_gradual_19.csv,Chronos-Bolt Base + error detector,6000.0,,,FN
nonlinear_nonlinear1_nma_gradual_19.csv,Chronos-Bolt Base + error detector,9000.0,9424.0,424.0,TP
nonlinear_nonlinear1_nma_gradual_19.csv,Chronos-Bolt Base + error detector,,3808.0,,FP
nonlinear_nonlinear1_nma_gradual_19.csv,Chronos-Bolt Base + error detector,,4072.0,,FP
nonlinear_nonlinear1_nma_gradual_19.csv,Chronos-Bolt Base + error detector,,4480.0,,FP
nonlinear_nonlinear1_nma_gradual_19.csv,Chronos-Bolt Base + error detector,,5104.0,,FP
nonlinear_nonlinear1_nma_gradual_19.csv,Chronos-Bolt Base + error detector,,5848.0,,FP
nonlinear_nonlinear1_nma_gradual_19.csv,Chronos-Bolt Base + error detector,,9688.0,,FP
nonlinear_nonlinear1_nma_gradual_19.csv,Chronos-Bolt Base + error detector,,11248.0,,FP
nonlinear_nonlinear1_nma_gradual_20.csv,Chronos-Bolt Base + error detector,3000.0,3208.0,208.0,TP
nonlinear_nonlinear1_nma_gradual_20.csv,Chronos-Bolt Base + error detector,6000.0,6424.0,424.0,TP
nonlinear_nonlinear1_nma_gradual_20.csv,Chronos-Bolt Base + error detector,9000.0,9208.0,208.0,TP
nonlinear_nonlinear1_nma_gradual_20.csv,Chronos-Bolt Base + error detector,,2440.0,,FP
nonlinear_nonlinear1_nma_gradual_20.csv,Chronos-Bolt Base + error detector,,3904.0,,FP
nonlinear_nonlinear1_nma_gradual_20.csv,Chronos-Bolt Base + error detector,,6928.0,,FP
nonlinear_nonlinear1_nma_gradual_20.csv,Chronos-Bolt Base + error detector,,7240.0,,FP
nonlinear_nonlinear1_nma_gradual_20.csv,Chronos-Bolt Base + error detector,,8296.0,,FP
nonlinear_nonlinear1_nma_gradual_20.csv,Chronos-Bolt Base + error detector,,8776.0,,FP
nonlinear_nonlinear1_nma_gradual_20.csv,Chronos-Bolt Base + error detector,,10456.0,,FP
nonlinear_nonlinear1_nma_gradual_20.csv,Chronos-Bolt Base + error detector,,10696.0,,FP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,3000.0,3904.0,904.0,TP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,6000.0,6064.0,64.0,TP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,9000.0,,,FN
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,,2920.0,,FP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,,5224.0,,FP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,,6304.0,,FP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,,6544.0,,FP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,,7024.0,,FP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,,7312.0,,FP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,,7864.0,,FP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,,8128.0,,FP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,,8416.0,,FP
nonlinear_nonlinear2_star1_abrupt_01.csv,Chronos-Bolt Base + error detector,,10600.0,,FP
nonlinear_nonlinear2_star1_abrupt_02.csv,Chronos-Bolt Base + error detector,3000.0,3088.0,88.0,TP
nonlinear_nonlinear2_star1_abrupt_02.csv,Chronos-Bolt Base + error detector,6000.0,6064.0,64.0,TP
nonlinear_nonlinear2_star1_abrupt_02.csv,Chronos-Bolt Base + error detector,9000.0,,,FN
nonlinear_nonlinear2_star1_abrupt_02.csv,Chronos-Bolt Base + error detector,,1816.0,,FP
nonlinear_nonlinear2_star1_abrupt_02.csv,Chronos-Bolt Base + error detector,,2080.0,,FP
nonlinear_nonlinear2_star1_abrupt_02.csv,Chronos-Bolt Base + error detector,,6496.0,,FP
nonlinear_nonlinear2_star1_abrupt_02.csv,Chronos-Bolt Base + error detector,,7264.0,,FP
nonlinear_nonlinear2_star1_abrupt_02.csv,Chronos-Bolt Base + error detector,,8056.0,,FP
nonlinear_nonlinear2_star1_abrupt_02.csv,Chronos-Bolt Base + error detector,,10936.0,,FP
nonlinear_nonlinear2_star1_abrupt_02.csv,Chronos-Bolt Base + error detector,,11536.0,,FP
nonlinear_nonlinear2_star1_abrupt_03.csv,Chronos-Bolt Base + error detector,3000.0,3040.0,40.0,TP
nonlinear_nonlinear2_star1_abrupt_03.csv,Chronos-Bolt Base + error detector,6000.0,6352.0,352.0,TP
nonlinear_nonlinear2_star1_abrupt_03.csv,Chronos-Bolt Base + error detector,9000.0,,,FN
nonlinear_nonlinear2_star1_abrupt_03.csv,Chronos-Bolt Base + error detector,,2656.0,,FP
nonlinear_nonlinear2_star1_abrupt_03.csv,Chronos-Bolt Base + error detector,,3880.0,,FP
nonlinear_nonlinear2_star1_abrupt_03.csv,Chronos-Bolt Base + error detector,,5464.0,,FP
nonlinear_nonlinear2_star1_abrupt_03.csv,Chronos-Bolt Base + error detector,,5896.0,,FP
nonlinear_nonlinear2_star1_abrupt_03.csv,Chronos-Bolt Base + error detector,,6928.0,,FP
nonlinear_nonlinear2_star1_abrupt_03.csv,Chronos-Bolt Base + error detector,,8392.0,,FP
nonlinear_nonlinear2_star1_abrupt_03.csv,Chronos-Bolt Base + error detector,,10840.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,3000.0,3112.0,112.0,TP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,6000.0,6016.0,16.0,TP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,9000.0,9112.0,112.0,TP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,1984.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,3568.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,3808.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,4888.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,5464.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,6256.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,6496.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,7336.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,7672.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,9472.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,11272.0,,FP
nonlinear_nonlinear2_star1_abrupt_04.csv,Chronos-Bolt Base + error detector,,11656.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,3000.0,3472.0,472.0,TP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,6000.0,6064.0,64.0,TP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,9000.0,9208.0,208.0,TP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,1816.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,2368.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,2680.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,2992.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,3832.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,4600.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,4840.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,5824.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,6376.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,6976.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,8152.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,8704.0,,FP
nonlinear_nonlinear2_star1_abrupt_05.csv,Chronos-Bolt Base + error detector,,11176.0,,FP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,3000.0,3688.0,688.0,TP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,6000.0,6016.0,16.0,TP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,9000.0,9088.0,88.0,TP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,,1744.0,,FP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,,2128.0,,FP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,,5440.0,,FP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,,6544.0,,FP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,,7360.0,,FP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,,7864.0,,FP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,,8512.0,,FP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,,10648.0,,FP
nonlinear_nonlinear2_star1_abrupt_06.csv,Chronos-Bolt Base + error detector,,11584.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,3000.0,3016.0,16.0,TP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,6000.0,6088.0,88.0,TP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,9000.0,9184.0,184.0,TP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,1984.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,2464.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,2776.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,5008.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,5464.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,5704.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,6856.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,7120.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,7408.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,7816.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,8512.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,9448.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,9712.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,10000.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,10288.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,10528.0,,FP
nonlinear_nonlinear2_star1_abrupt_07.csv,Chronos-Bolt Base + error detector,,11728.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,3000.0,3040.0,40.0,TP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,6000.0,6064.0,64.0,TP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,9000.0,9040.0,40.0,TP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,1960.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,2440.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,2704.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,3736.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,4480.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,4816.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,5152.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,6328.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,7096.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,7408.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,8416.0,,FP
nonlinear_nonlinear2_star1_abrupt_08.csv,Chronos-Bolt Base + error detector,,9736.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,3000.0,3064.0,64.0,TP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,6000.0,6088.0,88.0,TP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,9000.0,9928.0,928.0,TP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,1744.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,3520.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,4192.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,4960.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,5728.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,6616.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,6952.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,7720.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,8464.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,8992.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,10456.0,,FP
nonlinear_nonlinear2_star1_abrupt_09.csv,Chronos-Bolt Base + error detector,,11752.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,3000.0,3160.0,160.0,TP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,6000.0,6184.0,184.0,TP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,9000.0,,,FN
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,2680.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,2920.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,3472.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,3880.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,4120.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,4360.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,4792.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,5176.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,5488.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,6472.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,7120.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,7504.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,8968.0,,FP
nonlinear_nonlinear2_star1_abrupt_10.csv,Chronos-Bolt Base + error detector,,11104.0,,FP
